Filename: /Users/nkrell/Box Sync/Kenya/rem-sense/S1A_IW_GRDH_1SDV_20170126T154808_20170126T154833_015004_018819_7091_Cal_TC.data/Sigma0_VV_TC_db												
ROI: mrc_ranch_house [Red] 195 points												
Basic Stats	       Min	     Max	     Mean	   Stdev								
     Band 1	-20.208261	6.025762	-8.866403	5.289712				ROI	Min	Max	Mean	Stdev
Histogram  	        DN	   Npts	  Total	 Percent	 Acc Pct			mrc_ranch_house	-20.208261	6.025762	-8.866403	5.289712
           	-17.516148	24	640	0.907	24.1875							
           	-17.455793	29	669	1.096	25.2834							
           	-17.395438	26	695	0.9826	26.2661							
           	-17.335082	30	725	1.1338	27.3998							
           	-17.274727	29	754	1.096	28.4958							
           	-17.214371	27	781	1.0204	29.5163							
           	-17.154016	21	802	0.7937	30.3099							
           	-17.093661	38	840	1.4361	31.746							
           	-17.033305	27	867	1.0204	32.7664							
           	-16.97295	22	889	0.8314	33.5979							
           	-16.912594	21	910	0.7937	34.3915							
           	-16.852239	27	937	1.0204	35.4119							
           	-16.791884	27	964	1.0204	36.4324							
           	-16.731528	19	983	0.7181	37.1504							
           	-16.671173	29	1012	1.096	38.2464							
           	-16.610817	35	1047	1.3228	39.5692							
           	-16.550462	33	1080	1.2472	40.8163							
           	-16.490107	27	1107	1.0204	41.8367							
           	-16.429751	40	1147	1.5117	43.3485							
           	-16.369396	22	1169	0.8314	44.1799							
           	-16.30904	30	1199	1.1338	45.3137							
           	-16.248685	30	1229	1.1338	46.4475							
           	-16.18833	33	1262	1.2472	47.6946							
           	-16.127974	31	1293	1.1716	48.8662							
           	-16.067619	32	1325	1.2094	50.0756							
           	-16.007263	27	1352	1.0204	51.096							
           	-15.946908	29	1381	1.096	52.192							
           	-15.886553	33	1414	1.2472	53.4392							
           	-15.826197	40	1454	1.5117	54.9509							
           	-15.765842	23	1477	0.8692	55.8201							
           	-15.705487	44	1521	1.6629	57.483							
           	-15.645131	31	1552	1.1716	58.6546							
           	-15.584776	28	1580	1.0582	59.7128							
           	-15.52442	19	1599	0.7181	60.4308							
           	-15.464065	20	1619	0.7559	61.1867							
           	-15.40371	37	1656	1.3983	62.585							
           	-15.343354	28	1684	1.0582	63.6432							
           	-15.282999	23	1707	0.8692	64.5125							
           	-15.222643	33	1740	1.2472	65.7596							
           	-15.162288	31	1771	1.1716	66.9312							
           	-15.101933	30	1801	1.1338	68.065							
           	-15.041577	38	1839	1.4361	69.5011							
           	-14.981222	30	1869	1.1338	70.6349							
           	-14.920866	23	1892	0.8692	71.5042							
           	-14.860511	22	1914	0.8314	72.3356							
           	-14.800156	27	1941	1.0204	73.356							
           	-14.7398	28	1969	1.0582	74.4142							
           	-14.679445	22	1991	0.8314	75.2457							
           	-14.619089	24	2015	0.907	76.1527							
           	-14.558734	24	2039	0.907	77.0597							
           	-14.498379	30	2069	1.1338	78.1935							
           	-14.438023	36	2105	1.3605	79.554							
           	-14.377668	17	2122	0.6425	80.1965							
           	-14.317312	18	2140	0.6803	80.8768							
           	-14.256957	22	2162	0.8314	81.7082							
           	-14.196602	18	2180	0.6803	82.3885							
           	-14.136246	8	2188	0.3023	82.6909							
           	-14.075891	18	2206	0.6803	83.3711							
           	-14.015535	22	2228	0.8314	84.2026							
           	-13.95518	23	2251	0.8692	85.0718							
           	-13.894825	23	2274	0.8692	85.941							
           	-13.834469	15	2289	0.5669	86.5079							
           	-13.774114	21	2310	0.7937	87.3016							
           	-13.713758	10	2320	0.3779	87.6795							
           	-13.653403	17	2337	0.6425	88.322							
           	-13.593048	20	2357	0.7559	89.0779							
           	-13.532692	16	2373	0.6047	89.6825							
           	-13.472337	12	2385	0.4535	90.1361							
           	-13.411981	16	2401	0.6047	90.7407							
           	-13.351626	10	2411	0.3779	91.1187							
           	-13.291271	14	2425	0.5291	91.6478							
           	-13.230915	16	2441	0.6047	92.2525							
           	-13.17056	8	2449	0.3023	92.5548							
           	-13.110204	14	2463	0.5291	93.0839							
           	-13.049849	8	2471	0.3023	93.3862							
           	-12.989494	10	2481	0.3779	93.7642							
           	-12.929138	7	2488	0.2646	94.0287							
           	-12.868783	6	2494	0.2268	94.2555							
           	-12.808428	11	2505	0.4157	94.6712							
           	-12.748072	5	2510	0.189	94.8602							
           	-12.687717	3	2513	0.1134	94.9735							
           	-12.627361	3	2516	0.1134	95.0869							
           	-12.567006	8	2524	0.3023	95.3893							
           	-12.506651	2	2526	0.0756	95.4649							
           	-12.446295	9	2535	0.3401	95.805							
           	-12.38594	7	2542	0.2646	96.0695							
           	-12.325584	11	2553	0.4157	96.4853							
           	-12.265229	6	2559	0.2268	96.712							
           	-12.204874	7	2566	0.2646	96.9766							
           	-12.144518	7	2573	0.2646	97.2411							
           	-12.084163	6	2579	0.2268	97.4679							
           	-12.023807	4	2583	0.1512	97.619							
           	-11.963452	2	2585	0.0756	97.6946							
           	-11.903097	7	2592	0.2646	97.9592							
           	-11.842741	7	2599	0.2646	98.2237							
           	-11.782386	3	2602	0.1134	98.3371							
           	-11.72203	3	2605	0.1134	98.4505							
           	-11.661675	4	2609	0.1512	98.6017							
           	-11.60132	1	2610	0.0378	98.6395							
           	-11.540964	2	2612	0.0756	98.715							
           	-11.480609	0	2612	0	98.715							
           	-11.420253	2	2614	0.0756	98.7906							
           	-11.359898	3	2617	0.1134	98.904							
           	-11.299543	2	2619	0.0756	98.9796							
           	-11.239187	0	2619	0	98.9796							
           	-11.178832	5	2624	0.189	99.1686							
           	-11.118476	1	2625	0.0378	99.2063							
           	-11.058121	0	2625	0	99.2063							
           	-10.997766	1	2626	0.0378	99.2441							
           	-10.93741	0	2626	0	99.2441							
           	-10.877055	4	2630	0.1512	99.3953							
           	-10.816699	0	2630	0	99.3953							
           	-10.756344	1	2631	0.0378	99.4331							
           	-10.695989	0	2631	0	99.4331							
           	-10.635633	0	2631	0	99.4331							
           	-10.575278	0	2631	0	99.4331							
           	-10.514922	1	2632	0.0378	99.4709							
           	-10.454567	0	2632	0	99.4709							
           	-10.394212	2	2634	0.0756	99.5465							
           	-10.333856	1	2635	0.0378	99.5843							
           	-10.273501	1	2636	0.0378	99.6221							
           	-10.213145	1	2637	0.0378	99.6599							
           	-10.15279	2	2639	0.0756	99.7354							
           	-10.092435	0	2639	0	99.7354							
           	-10.032079	1	2640	0.0378	99.7732							
           	-9.971724	1	2641	0.0378	99.811							
           	-9.911369	0	2641	0	99.811							
           	-9.851013	1	2642	0.0378	99.8488							
           	-9.790658	1	2643	0.0378	99.8866							
           	-9.730302	0	2643	0	99.8866							
           	-9.669947	0	2643	0	99.8866							
           	-9.609592	0	2643	0	99.8866							
           	-9.549236	0	2643	0	99.8866							
           	-9.488881	0	2643	0	99.8866							
           	-9.428525	0	2643	0	99.8866							
           	-9.36817	0	2643	0	99.8866							
           	-9.307815	0	2643	0	99.8866							
           	-9.247459	0	2643	0	99.8866							
           	-9.187104	0	2643	0	99.8866							
           	-9.126748	0	2643	0	99.8866							
           	-9.066393	0	2643	0	99.8866							
           	-9.006038	0	2643	0	99.8866							
           	-8.945682	0	2643	0	99.8866							
           	-8.885327	0	2643	0	99.8866							
           	-8.824971	1	2644	0.0378	99.9244							
           	-8.764616	1	2645	0.0378	99.9622							
           	-8.704261	0	2645	0	99.9622							
           	-8.643905	0	2645	0	99.9622							
           	-8.58355	0	2645	0	99.9622							
           	-8.523194	0	2645	0	99.9622							
           	-8.462839	0	2645	0	99.9622							
           	-8.402484	0	2645	0	99.9622							
           	-8.342128	0	2645	0	99.9622							
           	-8.281773	0	2645	0	99.9622							
           	-8.221417	1	2646	0.0378	100							
Stats for ROI: bcs_2_? [Yellow] 1073 points												
Basic Stats	       Min	       Max	      Mean	   Stdev								
     Band 1	-24.018219	-10.648975	-16.814048	1.948863								
Histogram  	        DN	   Npts	  Total	 Percent	 Acc Pct							
Band 1     	-24.018219	1	1	0.0932	0.0932							
Bin=0.05242	-23.965791	0	1	0	0.0932							
           	-23.913362	0	1	0	0.0932							
           	-23.860934	0	1	0	0.0932							
           	-23.808505	0	1	0	0.0932							
           	-23.756077	0	1	0	0.0932							
           	-23.703649	0	1	0	0.0932							
           	-23.65122	0	1	0	0.0932							
           	-23.598792	0	1	0	0.0932							
           	-23.546363	0	1	0	0.0932							
           	-23.493935	0	1	0	0.0932							
           	-23.441507	0	1	0	0.0932							
           	-23.389078	0	1	0	0.0932							
           	-23.33665	0	1	0	0.0932							
           	-23.284221	0	1	0	0.0932							
           	-23.231793	0	1	0	0.0932							
           	-23.179364	0	1	0	0.0932							
           	-23.126936	0	1	0	0.0932							
           	-23.074508	0	1	0	0.0932							
           	-23.022079	0	1	0	0.0932							
           	-22.969651	0	1	0	0.0932							
           	-22.917222	0	1	0	0.0932							
           	-22.864794	1	2	0.0932	0.1864							
           	-22.812366	0	2	0	0.1864							
           	-22.759937	1	3	0.0932	0.2796							
           	-22.707509	0	3	0	0.2796							
           	-22.65508	0	3	0	0.2796							
           	-22.602652	1	4	0.0932	0.3728							
           	-22.550224	0	4	0	0.3728							
           	-22.497795	0	4	0	0.3728							
           	-22.445367	0	4	0	0.3728							
           	-22.392938	0	4	0	0.3728							
           	-22.34051	0	4	0	0.3728							
           	-22.288082	0	4	0	0.3728							
           	-22.235653	0	4	0	0.3728							
           	-22.183225	0	4	0	0.3728							
           	-22.130796	1	5	0.0932	0.466							
           	-22.078368	0	5	0	0.466							
           	-22.02594	0	5	0	0.466							
           	-21.973511	0	5	0	0.466							
           	-21.921083	0	5	0	0.466							
           	-21.868654	1	6	0.0932	0.5592							
           	-21.816226	3	9	0.2796	0.8388							
           	-21.763798	0	9	0	0.8388							
           	-21.711369	0	9	0	0.8388							
           	-21.658941	2	11	0.1864	1.0252							
           	-21.606512	1	12	0.0932	1.1184							
           	-21.554084	1	13	0.0932	1.2116							
           	-21.501655	0	13	0	1.2116							
           	-21.449227	2	15	0.1864	1.3979							
           	-21.396799	0	15	0	1.3979							
           	-21.34437	0	15	0	1.3979							
           	-21.291942	0	15	0	1.3979							
           	-21.239513	1	16	0.0932	1.4911							
           	-21.187085	2	18	0.1864	1.6775							
           	-21.134657	0	18	0	1.6775							
           	-21.082228	1	19	0.0932	1.7707							
           	-21.0298	4	23	0.3728	2.1435							
           	-20.977371	0	23	0	2.1435							
           	-20.924943	0	23	0	2.1435							
           	-20.872515	1	24	0.0932	2.2367							
           	-20.820086	2	26	0.1864	2.4231							
           	-20.767658	2	28	0.1864	2.6095							
           	-20.715229	1	29	0.0932	2.7027							
           	-20.662801	0	29	0	2.7027							
           	-20.610373	3	32	0.2796	2.9823							
           	-20.557944	6	38	0.5592	3.5415							
           	-20.505516	3	41	0.2796	3.8211							
           	-20.453087	3	44	0.2796	4.1007							
           	-20.400659	5	49	0.466	4.5666							
           	-20.348231	3	52	0.2796	4.8462							
           	-20.295802	1	53	0.0932	4.9394							
           	-20.243374	0	53	0	4.9394							
           	-20.190945	4	57	0.3728	5.3122							
           	-20.138517	4	61	0.3728	5.685							
           	-20.086089	1	62	0.0932	5.7782							
           	-20.03366	1	63	0.0932	5.8714							
           	-19.981232	1	64	0.0932	5.9646							
           	-19.928803	3	67	0.2796	6.2442							
           	-19.876375	2	69	0.1864	6.4306							
           	-19.823946	1	70	0.0932	6.5238							
           	-19.771518	7	77	0.6524	7.1761							
           	-19.71909	4	81	0.3728	7.5489							
           	-19.666661	8	89	0.7456	8.2945							
           	-19.614233	4	93	0.3728	8.6673							
           	-19.561804	5	98	0.466	9.1333							
           	-19.509376	3	101	0.2796	9.4129							
           	-19.456948	5	106	0.466	9.8788							
           	-19.404519	4	110	0.3728	10.2516							
           	-19.352091	6	116	0.5592	10.8108							
           	-19.299662	3	119	0.2796	11.0904							
           	-19.247234	6	125	0.5592	11.6496							
           	-19.194806	4	129	0.3728	12.0224							
           	-19.142377	6	135	0.5592	12.5815							
           	-19.089949	7	142	0.6524	13.2339							
           	-19.03752	4	146	0.3728	13.6067							
           	-18.985092	4	150	0.3728	13.9795							
           	-18.932664	6	156	0.5592	14.5387							
           	-18.880235	4	160	0.3728	14.9115							
           	-18.827807	6	166	0.5592	15.4706							
           	-18.775378	5	171	0.466	15.9366							
           	-18.72295	8	179	0.7456	16.6822							
           	-18.670522	6	185	0.5592	17.2414							
           	-18.618093	6	191	0.5592	17.8006							
           	-18.565665	9	200	0.8388	18.6393							
           	-18.513236	8	208	0.7456	19.3849							
           	-18.460808	9	217	0.8388	20.2237							
           	-18.40838	10	227	0.932	21.1556							
           	-18.355951	5	232	0.466	21.6216							
           	-18.303523	10	242	0.932	22.5536							
           	-18.251094	7	249	0.6524	23.206							
           	-18.198666	7	256	0.6524	23.8583							
           	-18.146237	10	266	0.932	24.7903							
           	-18.093809	10	276	0.932	25.7223							
           	-18.041381	10	286	0.932	26.6542							
           	-17.988952	10	296	0.932	27.5862							
           	-17.936524	8	304	0.7456	28.3318							
           	-17.884095	11	315	1.0252	29.3569							
           	-17.831667	12	327	1.1184	30.4753							
           	-17.779239	5	332	0.466	30.9413							
           	-17.72681	13	345	1.2116	32.1528							
           	-17.674382	11	356	1.0252	33.178							
           	-17.621953	8	364	0.7456	33.9236							
           	-17.569525	10	374	0.932	34.8555							
           	-17.517097	9	383	0.8388	35.6943							
           	-17.464668	15	398	1.3979	37.0923							
           	-17.41224	13	411	1.2116	38.3038							
           	-17.359811	13	424	1.2116	39.5154							
           	-17.307383	9	433	0.8388	40.3541							
           	-17.254955	9	442	0.8388	41.1929							
           	-17.202526	10	452	0.932	42.1249							
           	-17.150098	10	462	0.932	43.0568							
           	-17.097669	10	472	0.932	43.9888							
           	-17.045241	14	486	1.3048	45.2936							
           	-16.992813	5	491	0.466	45.7596							
           	-16.940384	11	502	1.0252	46.7847							
           	-16.887956	11	513	1.0252	47.8099							
           	-16.835527	14	527	1.3048	49.1146							
           	-16.783099	9	536	0.8388	49.9534							
           	-16.730671	14	550	1.3048	51.2582							
           	-16.678242	15	565	1.3979	52.6561							
           	-16.625814	14	579	1.3048	53.9609							
           	-16.573385	16	595	1.4911	55.452							
           	-16.520957	10	605	0.932	56.384							
           	-16.468528	11	616	1.0252	57.4091							
           	-16.4161	13	629	1.2116	58.6207							
           	-16.363672	9	638	0.8388	59.4595							
